"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
44414,"LA-0002","closed","Long Tieng Airfield",19.10700035095215,102.92400360107422,,"AS","LA","LA-XI",,"no",,,,,"http://en.wikipedia.org/wiki/Long_Tieng","Long Chieng Airfield, Long Cheng Airfield, Long Chen Airfield, Lima Site 20A Airfield, Lima Site 98 Airfield, LS 20A Airfield, LS 98 Airfield"
299996,"LA-0003","closed","Muang Ou Tai",22.1219444444,101.799166667,2314,"AS","LA","LA-PH",,"no",,,,,,
299997,"LA-0004","closed","Muang Souy Airfield",19.5238888889,102.889166667,3721,"AS","LA","LA-XI","Muang Souy","no",,,,,,"Moung Soui"
21467,"LA00","heliport","Baton Rouge General Medical Center Heliport",30.394899368286133,-91.09449768066406,36,"NA","US","US-LA","Baton Rouge","no","LA00",,"LA00",,,
21468,"LA01","small_airport","Millers Flying Service Airport",30.48349952697754,-92.54679870605469,44,"NA","US","US-LA","Basile","no","LA01",,"LA01",,,
21469,"LA02","heliport","Hammond Developmental Center Heliport",30.518400192260742,-90.56649780273438,42,"NA","US","US-LA","Hammond","no","LA02",,"LA02",,,
43028,"LA03","heliport","LSU University Hospital Heliport",29.956443786621094,-90.08496856689453,142,"NA","US","US-LA","New Orleans","no","LA03",,"LA03",,,
21471,"LA04","small_airport","Cane-Air Airport",30.050199508666992,-91.06680297851562,17,"NA","US","US-LA","Belle Rose","no","LA04",,"LA04",,,
21472,"LA05","heliport","Baton Rouge Heliport",30.364200592041016,-91.04900360107422,22,"NA","US","US-LA","Baton Rouge","no","LA05",,"LA05",,,
21473,"LA06","heliport","St Luke General Hospital Heliport",30.401899337768555,-91.93509674072266,25,"NA","US","US-LA","Arnaudville","no","LA06",,"LA06",,,
21474,"LA07","small_airport","Price Ultralightport",30.517499923706055,-90.00830078125,50,"NA","US","US-LA","Abita Springs","no","LA07",,"LA07",,,
21475,"LA08","heliport","Jesuits Bend Heliport",29.75830078125,-90.03230285644531,,"NA","US","US-LA","Belle Chasse","no","LA08",,"LA08",,,
21476,"LA09","heliport","Air Logistics (Intracoastal City) Heliport",29.784099578857422,-92.1636962890625,5,"NA","US","US-LA","Intracoastal City","no","LA09",,"LA09",,,
21477,"LA10","heliport","Metro Ambulance Service Heliport",32.50740051269531,-92.11119842529297,80,"NA","US","US-LA","Monroe","no","LA10",,"LA10",,,
21478,"LA11","heliport","Nl Baroid Heliport",29.098800659179688,-90.21040344238281,9,"NA","US","US-LA","Fourchon","no","LA11",,"LA11",,,
21479,"LA12","heliport","La State Police Troop B Helipad Heliport",30.0123996735,-90.2387008667,,"NA","US","US-LA","Kenner","no","LA12",,"LA12",,,
21480,"LA13","small_airport","Shaw Crop Service Airport",30.57819938659668,-90.31590270996094,95,"NA","US","US-LA","Hammond","no","LA13",,"LA13",,,
21481,"LA14","heliport","Coffman Heliport",32.5105552673,-92.1508331299,80,"NA","US","US-LA","West Monroe","no","LA14",,"LA14",,,
21482,"LA15","small_airport","Wilbert Airport",30.259899139404297,-91.28620147705078,12,"NA","US","US-LA","Plaquemine","no","LA15",,"LA15",,,
21483,"LA16","small_airport","Castille Field",30.246000289916992,-91.8667984008789,25,"NA","US","US-LA","Breaux Bridge","no","LA16",,"LA16",,,
21484,"LA17","small_airport","Pioneer Field Flight Park Ultralightport",32.60179901123047,-93.69409942626953,173,"NA","US","US-LA","Bossier City","no","LA17",,"LA17",,,
21485,"LA18","heliport","Bunkie General Hospital Heliport",30.952499389648438,-92.1769027709961,100,"NA","US","US-LA","Bunkie","no","LA18",,"LA18",,,
21486,"LA19","heliport","Cchcc Heliport",32.016700744628906,-93.33329772949219,102,"NA","US","US-LA","Coushatta","no","LA19",,"LA19",,,
21487,"LA20","heliport","St Francis Cabrini Hospital Heliport",31.2840995789,-92.46269989010001,147,"NA","US","US-LA","Alexandria","no","LA20",,"LA20",,,
21488,"LA21","small_airport","Chloe Airport",30.254899978637695,-93.13520050048828,10,"NA","US","US-LA","Lake Charles","no","LA21",,"LA21",,,
21489,"LA22","heliport","PG&E Livermore Training Center Heliport",37.699064,-121.709742,572,"NA","US","US-CA","Livermore","no","LA22",,"LA22",,,
21490,"LA23","heliport","Citizens Medical Center Heliport",32.07809829711914,-92.09420013427734,190,"NA","US","US-LA","Columbia","no","LA23",,"LA23",,,
21491,"LA24","heliport","St Tammany Parish Hospital Heliport",30.46780014038086,-90.11380004882812,18,"NA","US","US-LA","Covington","no","LA24",,"LA24",,,
21492,"LA25","small_airport","Central Farmers Coop Airport",30.697399139404297,-92.41400146484375,68,"NA","US","US-LA","Mamou","no","LA25",,"LA25",,,
21493,"LA26","small_airport","Unicorn Airport",30.661100387573242,-90.2332992553711,147,"NA","US","US-LA","Folsom","no","LA26",,"LA26",,,
21494,"LA27","heliport","Texas Eastern Transmission Maintenance Hq Heliport",30.223800659179688,-93.12930297851562,15,"NA","US","US-LA","Lake Charles","no","LA27",,"LA27",,,
21495,"LA28","heliport","Louisiana State Police Headquarters Heliport",30.448200225800004,-91.1060028076,55,"NA","US","US-LA","Baton Rouge","no","LA28",,"LA28",,,
21496,"LA29","heliport","Byrd Memorial Hospital Heliport",31.137699127197266,-93.26909637451172,250,"NA","US","US-LA","Leesville","no","LA29",,"LA29",,,
21497,"LA30","small_airport","Phoenix Airport",30.248199462890625,-92.24169921875,31,"NA","US","US-LA","Rayne","no","LA30",,"LA30",,,
21498,"LA31","small_airport","Gotreaux Strip",30.200000762939453,-92.93329620361328,16,"NA","US","US-LA","Lacassine","no","LA31",,"LA31",,,
21499,"LA32","small_airport","Lake Air Service Airport",30.083499908399997,-92.68360137939999,11,"NA","US","US-LA","Lake Arthur","no","LA32",,"LA32",,,
21500,"LA33","small_airport","Cuba Farm Airport",32.576499938964844,-92.11370086669922,80,"NA","US","US-LA","Monroe","no","LA33",,"LA33",,,
21501,"LA34","small_airport","Reno Flight Park Airport",32.40520095825195,-92.06639862060547,68,"NA","US","US-LA","Monroe","no","LA34",,"LA34",,,
45983,"LA35","small_airport","Summerville Airstrip",31.1621,-92.422096,77,"NA","US","US-LA","Le Compte","no","LA35",,"LA35",,,"LA22"
43046,"LA36","small_airport","Whitehall Field Ultralightport",30.07980537,-90.8932724,16,"NA","US","US-LA","Convent","no","LA36",,"LA36",,,
21504,"LA37","heliport","West Feliciana Parish Hospital Heliport",30.784700393676758,-91.36530303955078,120,"NA","US","US-LA","St Francisville","no","LA37",,"LA37",,,
21505,"LA38","seaplane_base","Pelican Seaplane Base",30.26689910888672,-89.8052978515625,,"NA","US","US-LA","Slidell","no","LA38",,"LA38",,,
21506,"LA39","heliport","Chalkley Heliport",30.010700225830078,-93.05130004882812,5,"NA","US","US-LA","Bell City","no","LA39",,"LA39",,,
21507,"LA40","small_airport","F L Braughton Airport",31.3439006805,-91.59279632570001,50,"NA","US","US-LA","Vidalia","no","LA40",,"LA40",,,
21508,"LA41","small_airport","Dupuis Airport",30.315667,-91.940778,20,"NA","US","US-LA","Breaux Bridge","no","LA41",,"LA41",,,
21509,"LA42","small_airport","Capozzoli Airport",30.350299835205078,-90.92220306396484,24,"NA","US","US-LA","Prairieville","no","LA42",,"LA42",,,
21510,"LA43","heliport","Air Logistics 2 Heliport",30.04520034790039,-91.88150024414062,23,"NA","US","US-LA","New Iberia","no","LA43",,"LA43",,,
21511,"LA44","heliport","Calpine Heliport",30.2307662964,-90.0640182495,13,"NA","US","US-LA","St Gabriel","no","LA44",,"LA44",,,
21512,"LA45","heliport","River West Medical Center Heliport",30.262100219726562,-91.24510192871094,19,"NA","US","US-LA","Plaquemine","no","LA45",,"LA45",,,
21513,"LA46","small_airport","Omni Airport",30.504100799560547,-91.30229949951172,24,"NA","US","US-LA","Port Allen","no","LA46",,"LA46",,,
21514,"LA47","heliport","Marathon Venice Heliport",29.286100387573242,-89.36389923095703,-3,"NA","US","US-LA","Venice","no","LA47",,"LA47",,,
21515,"LA48","small_airport","Max Airport",30.993900299072266,-92.04460144042969,55,"NA","US","US-LA","Cottonport","no","LA48",,"LA48",,,
21516,"LA49","heliport","Fourchon Base Heliport",29.102699279785156,-90.1854019165039,5,"NA","US","US-LA","Leeville","no","LA49",,"LA49",,,
21517,"LA50","heliport","Mobil Heliport",30.106000900268555,-94.69490051269531,2,"NA","US","US-LA","Lake Arthur","no","LA50",,"LA50",,,
21518,"LA51","small_airport","Stuart Airstrip",32.0181999206543,-93.43070220947266,130,"NA","US","US-LA","Coushatta","no","LA51",,"LA51",,,
21519,"LA52","small_airport","T & M Ag Aviation Airport",32.6987991333,-93.82379913330001,185,"NA","US","US-LA","Dixie","no","LA52",,"LA52",,,
21520,"LA53","small_airport","Tensas Flying Service Airport",31.9775,-91.263889,96,"NA","US","US-LA","St. Joseph","no","LA53",,"LA53",,,
21521,"LA54","small_airport","Gilliam Airport",32.83760070800781,-93.83769989013672,194,"NA","US","US-LA","Gilliam","no","LA54",,"LA54",,,
21522,"LA55","heliport","Lake Charles Memorial Heliport",30.20490074157715,-93.19740295410156,15,"NA","US","US-LA","Lake Charles","no","LA55",,"LA55",,,
21523,"LA56","small_airport","Naylor Airport",32.341800689697266,-93.65850067138672,155,"NA","US","US-LA","Robson","no","LA56",,"LA56",,,
21524,"LA57","small_airport","Mowata Flying Service-Eunice Airport",30.399099349975586,-92.40899658203125,45,"NA","US","US-LA","Eunice","no","LA57",,"LA57",,,
21525,"LA58","small_airport","Peter Creek Ranch Airport",32.979000091552734,-92.59320068359375,200,"NA","US","US-LA","Spearsville","no","LA58",,"LA58",,,
21526,"LA59","heliport","Thibodaux Regional Medical Center Heliport",29.7863006592,-90.8140029907,14,"NA","US","US-LA","Thibodaux","no","LA59",,"LA59",,,
21527,"LA60","small_airport","Live Oak Landing Strip",29.8169002532959,-92.1167984008789,6,"NA","US","US-LA","Abbeville","no","LA60",,"LA60",,,
21528,"LA61","small_airport","Kenan Airstrip",30.00839996,-92.24120331,20,"NA","US","US-LA","Kaplan","no","LA61",,"LA61",,,
21529,"LA62","heliport","Grand View Lodge Heliport",29.834722,-93.000556,2,"NA","US","US-LA","Lake Charles","no","LA62",,"LA62",,,
21530,"LA63","small_airport","Travis Airport",32.97169876098633,-91.83080291748047,122,"NA","US","US-LA","Bastrop","no","LA63",,"LA63",,,
21531,"LA64","seaplane_base","Bayou Boeuf Seaplane Base",29.683500289916992,-91.10009765625,2,"NA","US","US-LA","Amelia","no","LA64",,"LA64",,,
21532,"LA65","heliport","Acadian Medical Center Heliport",30.496667,-92.387222,56,"NA","US","US-LA","Eunice","no","LA65",,"LA65",,,
21533,"LA66","heliport","Arco Morgan City Heliport",29.642200469970703,-91.10199737548828,,"NA","US","US-LA","Amelia","no","LA66",,"LA66",,,
21534,"LA67","small_airport","Angola Airstrip",30.95159912109375,-91.58480072021484,45,"NA","US","US-LA","Angola","no","LA67",,"LA67",,,
21535,"LA68","small_airport","Zaunbrecher Strip",30.315799713134766,-92.5198974609375,26,"NA","US","US-LA","Iota","no","LA68",,"LA68",,,
21536,"LA69","heliport","Jenkins Heliport",30.471599578857422,-91.07959747314453,50,"NA","US","US-LA","Baton Rouge","no","LA69",,"LA69",,,
21537,"LA70","heliport","Erath Heliport",29.91710090637207,-92.05159759521484,11,"NA","US","US-LA","Erath","no","LA70",,"LA70",,,
21538,"LA71","small_airport","O'Brien Flying Service Airport",30.22439956665039,-93.00019836425781,26,"NA","US","US-LA","Iowa","no","LA71",,"LA71",,,
21539,"LA72","heliport","Dauterive Hospital Heliport",30.007400512695312,-91.79399871826172,14,"NA","US","US-LA","New Iberia","no","LA72",,"LA72",,,
21540,"LA73","small_airport","Huffaker Field",29.608600616455078,-90.80229949951172,6,"NA","US","US-LA","Houma","no","LA73",,"LA73",,,
21541,"LA74","heliport","Cagc Berwick Heliport",29.704700469970703,-91.22229766845703,13,"NA","US","US-LA","Berwick","no","LA74",,"LA74",,,
43047,"LA75","small_airport","Glenn's Strip Ultralightport",30.2052784,-92.21444702,29,"NA","US","US-LA","Duson","no","LA75",,"LA75",,,
21543,"LA76","small_airport","Spillers Club Airport",30.229400634765625,-91.90840148925781,16,"NA","US","US-LA","Breaux Bridge","no","LA76",,"LA76",,,
21544,"LA77","small_airport","Mixon Airport",30.963199615478516,-92.17459869384766,60,"NA","US","US-LA","Bunkie","no","LA77",,"LA77",,,
21545,"LA78","heliport","Cagc Dock Heliport",29.789400100708008,-93.32240295410156,6,"NA","US","US-LA","Cameron","no","LA78",,"LA78",,,
21546,"LA79","small_airport","Sycamore Airport",30.7185001373291,-90.35790252685547,180,"NA","US","US-LA","Amite","no","LA79",,"LA79",,,
21547,"LA80","heliport","Popeyes Heliport",29.968299865722656,-90.18229675292969,6,"NA","US","US-LA","New Orleans","no","LA80",,"LA80",,,
21548,"LA81","small_airport","Cheneyville Airport",30.00160026550293,-92.28009796142578,63,"NA","US","US-LA","Cheneyville","no","LA81",,"LA81",,,
21549,"LA82","heliport","Va Medical Center Heliport",31.353200912475586,-92.43710327148438,150,"NA","US","US-LA","Alexandria","no","LA82",,"LA82",,,
21550,"LA83","small_airport","Mc Cutcheon Field",30.895999908399997,-91.04589843750001,272,"NA","US","US-LA","Clinton","no","LA83",,"LA83",,,
43049,"LA84","heliport","St Elizabeth Hospital",30.20944405,-90.93083191,10,"NA","US","US-LA","Gonzales","no","LA84",,"LA84",,,
21552,"LA85","heliport","Odeco Cocodrie Heliport",29.249399185180664,-90.66200256347656,3,"NA","US","US-LA","Cocodrie","no","LA85",,"LA85",,,
21553,"LA86","heliport","Tenneco-Cocodrie Heliport",29.237199783325195,-90.66590118408203,3,"NA","US","US-LA","Cocodrie","no","LA86",,"LA86",,,
21554,"LA87","small_airport","Covington-Vincent Airport",30.509599685668945,-90.15290069580078,35,"NA","US","US-LA","Covington","no","LA87",,"LA87",,,
21555,"LA88","small_airport","Hensgens Strip",30.344600677490234,-92.34320068359375,35,"NA","US","US-LA","Crowley","no","LA88",,"LA88",,,
21556,"LA89","heliport","Southern Baptist Hospital Heliport",29.937400817871094,-90.10399627685547,114,"NA","US","US-LA","New Orleans","no","LA89",,"LA89",,,
21557,"LA90","small_airport","Walsh Airport",30.294333775838,-92.426200866699,26,"NA","US","US-LA","Crowley","no","LA90",,"LA90",,,
21558,"LA91","small_airport","Gary Landing Strip Ultralightport",30.22130012512207,-91.83350372314453,21,"NA","US","US-LA","Parks","no","LA91",,"LA91",,,
21559,"LA92","heliport","Union Dulac Heliport",29.37299919128418,-90.72059631347656,,"NA","US","US-LA","Dulac","no","LA92",,"LA92",,,
21560,"LA93","heliport","Children's Hospital Heliport",29.916944,-90.128333,36,"NA","US","US-LA","New Orleans","no","LA93",,"LA93",,,
21561,"LA94","small_airport","Corkern Airport",30.722400665283203,-90.06539916992188,105,"NA","US","US-LA","Enon","no","LA94",,"LA94",,,
21562,"LA95","heliport","Abbeville General Hospital Heliport",29.974361,-92.108433,13,"NA","US","US-LA","Abbeville","yes","LA95",,"LA95",,,
21563,"LA96","heliport","Riverbend Heliport",30.760900497436523,-91.3386001586914,115,"NA","US","US-LA","St Francisville","no","LA96",,"LA96",,,
21564,"LA97","heliport","Lady of the Sea Hospital Heliport",29.500200271606445,-90.3333969116211,3,"NA","US","US-LA","Galliano","no","LA97",,"LA97",,,
21565,"LA98","seaplane_base","West Bay Seaplane Base",29.131900787353516,-89.38809967041016,,"NA","US","US-LA","Venice","no","LA98",,"LA98",,,
21566,"LA99","heliport","Medical Center of Baton Rouge Heliport",30.442100524902344,-91.0000991821289,40,"NA","US","US-LA","Baton Rouge","no","LA99",,"LA99",,,
41316,"LAC","small_airport","Layang-Layang Airport",7.37157011032,113.84400177,7,"AS","MY","MY-12","Spratley Islands","no",,"LAC",,,"http://en.wikipedia.org/wiki/Swallow_Reef","Pulau Layang-Layang, Swallow Reef, Layang-Layang Atoll"
312665,"LAD","closed","Angola International Airport (Under Construction)",-9.0484,13.5026,550,"AF","AO","AO-LUA","Luanda","no",,,,,"http://en.wikipedia.org/wiki/Angola_International_Airport",
316532,"LAFK","heliport","Tiranë Heliport",41.3111111,19.88,,"EU","AL","AL-11",,"no","LAFK",,,,,
3969,"LAGJ","medium_airport","Gjadër Air Base",41.895199,19.5987,23,"EU","AL","AL-08","Gjadër","no","LAGJ",,,,"https://en.wikipedia.org/wiki/Gjad%C3%ABr_Air_Base",
3970,"LAKO","small_airport","Korçë Northwest Airport",40.64569854736328,20.741500854492188,665,"EU","AL","AL-06","Korçë","no","LAKO",,,,,
31795,"LAKU","medium_airport","Kukës Airport",42.033699035599994,20.4158992767,1120,"EU","AL","AL-07","Kukës","no","LAKU",,,,,
3971,"LAKV","medium_airport","Kuçovë Air Base",40.77190017700195,19.901899337768555,135,"EU","AL","AL-01","Kuçovë","no","LAKV",,,,,"Kucova"
3972,"LATI","large_airport","Tirana International Airport Mother Teresa",41.4146995544,19.7206001282,126,"EU","AL","AL-11","Tirana","yes","LATI","TIA",,"http://www.tirana-airport.com/","http://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza","Rinas International Airport, Aeroporti Nënë Tereza"
3973,"LAVL","medium_airport","Vlorë Air Base",40.47610092163086,19.474199295043945,3,"EU","AL","AL-12","Vlorë","no","LAVL",,,,,"Vlora Air Base"
79,"LB11","small_airport","Tsalapita Airport",42.188747,24.535716,630,"EU","BG","BG-16","Tsalapita","no","LBTS",,"LB11",,,
81,"LB13","small_airport","Radomir Dolni Rakovets Airfield",42.44419860839844,22.98349952697754,625,"EU","BG","BG-14","Radomir","no","LB13",,"LB13",,,
86,"LB18","small_airport","Tenevo Airport",42.34640121459961,26.57390022277832,390,"EU","BG","BG-28","Tenevo","no","LB18",,"LB18",,,
87,"LB19","small_airport","Zimnitsa Airport",42.60049819946289,26.633699417114258,518,"EU","BG","BG-28","Zimnitsa","no","LB19",,"LB19",,,
90,"LB22","small_airport","Stanke Dimitrov Airport",42.31169891357422,23.24690055847168,2149,"EU","BG","BG-10","Sapareva Banya","no","LB22",,"LB22",,,
95,"LB27","small_airport","Podem Airport",43.54819869995117,24.59040069580078,150,"EU","BG","BG-15","Podem","no","LB27",,"LB27",,,
96,"LB29","small_airport","Maslarevo Airport",43.405399322509766,25.474000930786133,349,"EU","BG","BG-04","Maslarevo","no","LB29",,"LB29",,,
97,"LB30","small_airport","Stryama Airport",42.285301208496094,24.868499755859375,560,"EU","BG","BG-16","Stryama","no","LB30",,"LB30",,,
98,"LB31","small_airport","Levski Airport",43.36940002441406,25.149099349975586,150,"EU","BG","BG-15","Levski","no",,,,,,"LB31"
99,"LB32","small_airport","Konush Airport",42.0723991394043,25.053300857543945,500,"EU","BG","BG-16","Konush","no","LB32",,"LB32",,,
100,"LB33","small_airport","Leskovo Airport",43.726600646972656,27.68600082397461,700,"EU","BG","BG-03","Leskovo","no","LB33",,"LB33",,,
101,"LB34","small_airport","Stefanovo Airport",43.506900787353516,27.844900131225586,905,"EU","BG","BG-03","Stefanovo","no","LB34",,"LB34",,,
102,"LB35","small_airport","Golyama Smolnitsa Airport",43.627899169921875,27.69409942626953,810,"EU","BG","BG-03","Smolnitsa","no","LB35",,"LB35",,,
103,"LB36","small_airport","Sokolovo Airport",43.47560119628906,28.102699279785156,760,"EU","BG","BG-03","Sokolovo","no","LB36",,"LB36",,,
104,"LB37","small_airport","Stanke Dimitrov Highway Strip",42.17570114135742,23.050899505615234,3447,"EU","BG","BG-10","Boboshevo","no","LB37",,"LB37",,,
105,"LB38","small_airport","Mustrak Airport",41.84000015258789,26.30970001220703,675,"EU","BG","BG-26","Mustrak","no","LB38",,"LB38",,,
106,"LB39","small_airport","Graf Ignatievo South Airport",42.26319885253906,24.71929931640625,623,"EU","BG","BG-16","Graf Ignatievo","no","LB39",,"LB39",,,
109,"LB42","small_airport","Kamenets Airport",43.327301025390625,25.003400802612305,420,"EU","BG","BG-15","Kamenets","no","LB42",,"LB42",,,
110,"LB43","closed","Dobrich Air Base",43.60960006713867,27.83650016784668,825,"EU","BG","BG-03","Dobrich","no",,,,,"http://en.wikipedia.org/wiki/Dobrich_Air_Base","LB43"
112,"LB45","small_airport","Petrich Airport",41.448299407958984,23.217100143432617,371,"EU","BG","BG-01","Petrich","no","LB45",,"LB45",,,
316401,"LBBA","small_airport","Bahovitsa",43.2061111,24.6555556,,"EU","BG","BG-11",,"no","LBBA",,,,,
